mid,name,name yomigana,artist,artist yomigana,music ascii,simplified chinese,original artist,aka1,aka2,aka3,aka4,aka5,aka6,aka7
1556,Hexennacht,hekusennahato,rider,raidaa,hexennacht rider,,,,,,,,,
1557,Devastated Territory,devasuteiteddoteritorii,ryhki,ryuuki,devastatedterritory ryhki,,,,,,,,,
1558,Electric Injury,erekutorikkuinjurii,siqlo,saikuro,electricinjury siqlo,,,,,,,,,
1559,遷,sen,隣の庭は青い(庭師+Aoi),tonarinoniwahaaoiniwashipurasuaoi,sen tonarinoniwa,迁,,,,,,,,
1560,月々紅花,getsugetsukouka,7mai,nanamai,getsugetsukouka 7mai,月月红花,,,,,,,,
1561,Your SOUL Is Mine,yuasouruizumain,fZy,fujii,yoursoulismine fzy,,,,,,,,,
1562,€omet popcorn,komettopoppukoon,pan,pan,cometpopcorn pan,,,,,,,,,
1563,恋するレインガール,koisurureingaaru,MasKaleido feat. ぁゅ,masukareidofiicharinguayu,koisururaingirl maskaleido,恋爱的雨女,,,,,,,,
1564,Sparkling Laser Beam,supaakuringureezaabiimu,you,yuu,sparkinglaserbeam you,,,,,,,,,
1565,Screaming!!,sukuriimingu,CielArc,shieruaaku,screaming cielarc,,,,,,,,,
1566,おはようからおやすみまでかまってポメポメ,ohayoukaraoyasumimadekamattepomepome,立秋 feat.ちょこ,risshuufiitochoko,ohayoukaraoyasumimade risshu,从早安到晚安的照看博美犬,,,,,,,,
1567,floorkiller,furoakiraa,テヅカ,tezuka,floorkiller teduka,,,,,,,,,
1568,Flaa Behavior,furaabiheivia,borzy,boojii,flaabehavior borzy,,,,,,,,,
1569,Dooooope,doopu,RiMo,rimo,dooooope rimo,,,,,,,,,
1570,Gimme dreamin',gimiidoriimin,BlackY feat. Risa Yuzuki,burakkiifiicharingurisayuzuki,gimmedreamin blacky,,,,,,,,,
1571,Ring！Run！Nyan!!,rinrannyan,MisomyL,misomiiru,ringrunnyan misomyl,,,,,,,,,
1572,孤月群雲に沈む,kogetsumurakumonishizumu,めと（Metomate）,metometomeito,kogetsumurakumo metomate,沉于孤月丛云,,孤月群云,,,,,,
1573,floating girl,furooteingugaaru,あるふぁ feat. とおる,arufafiicharingutooru,floatinggirl alfa,,,,,,,,,
1574,Holy Legacy,hooriiregashii,すのうまん,sunouman,holylegacy snowman,,,,,,,,,
1575,SLEEPWALKER,suriipuuookaa,monoq+RIZARDI,monokkupurasurizaadi,sleepwalker monoqrizardi,,,,,,,,,
1576,Historia of Velnoti,hisutoriaobuberunootei,KV.S&はらたま,keebuiesuandoharatama,historiaofvelnoti kvsharatama,,,,,,,,,
1577,Hurt me plenty,haatomiipurenteii,Noah,noa,hurtmeplenty noah,,,,,,,,,
1578,iberis,iberisu,gaburyu feat. Frosch,gaburyuufiicharingufurosshu,iberis gaburyu,,,,,,,,,
1579,World of Iris,waarudoobuairisu,polysha,porisha,worldofiris polysha,,,,,,,,,
1580,666,shikkusushikkusushikkusu,RoughSketch,rafusuketchi,666 roughsketch,,,小红帽,希克斯希克斯希克斯,,,,,
1581,色を喪った街,irowoushinattamachi,かめりあ feat. かめりあ,kameriafiicharingukameria,irowoushinatta kameria,失色之街,,青鸟,色丧街,,,,,
1582,ЯeviveR,ribaibaa,Diceros Bicornis,daiserosubikorunisu,reviver dicerosbicornis,,,白雪公主,,,,,,
1583,9TH5IN,nainsushin,ETIA.,iisha,9th5in etia,,,睡美人,,,,,,
1584,VVelcome!!,uerukamu,MisoilePunch♪,misoirupanchi,vvelcome misoilepunch,,,welcome,,,,,,
1585,Katharsis,katarushisu,u-z feat.CHERICa,yuujifiitocherika,katharsis uz,,,长发公主,,,,,,
1586,ZEИITH,zenisu,Ashrount vs polysha,ashurauntobaasasuporisha,zenith ashrountpolysha,,,快乐王子,ZENITH,,,,,
1587,SAMURAI TIGER,samuraitaigaa,ぽんきち&ゆんゆん,ponkichiandoyunyun,samuraitiger ponkichiyunyun,,,源义经|牛若丸,,,,,,
1588,Redshift 2nd Ignition,reddoshifutosekandoigunisshon,technoplanet,tekunopuranetto,redshift2nd technoplanet,,,,,,,,,
1589,ミュージックプレイヤー,myuujikkupureiyaa,Retropolitaliens(Ms.+駄々子),retoroporitarianzumizupurasudadako,musicplayer retropolitaliens,,,,,,,,,
1590,春告胡蝶,harutsugekochou,BlackY feat. Risa Yuzuki,burakkiifiicharingurisayuzuki,harutsugekotyou blacky,报春蝴蝶,,,,,,,,
1591,†:OLPHEUX:†,orufeusu,Juggernaut.,jagaanooto,olpheux juggernaut,,,,,,,,,
1592,GEMINI LA2ER,jieminireizaa,ミカルコスモ(せらみかる×cosMo＠暴走P),mikarukosumoseramikarukosumoattobousoupii,geminila2er mikalcosmo,,,,,,,,,
1593,LubedeR,ryubedaa,C-Show,shishou,lubeder cshow,,,,,,,,,
1594,Яe:son D'être,rezondeetoru,SCHOOL CASTE(石見＆とおる),sukuurukaasutosuzuriandotooru,resondetre schoolcaste,,,,,,,,,
1595,おどりましょうよ！ドラゴンさん ～転生したらゲーム曲でした～,odorimashouyodoragonsantenseishitarageemukyokudeshita,諸星なな feat.加藤はるか＆廣瀬祐輝,moroboshinanafiicharingukatouharukaandohiroseyuuki,odorimasyouyo moroboshinana,,,,,,,,,
1596,星の詩,hoshinouta,しーけー feat.arinco,shiikeefuyuucharinguarinko,hoshinnouta siikee,星之诗,,,,,,,,
1597,Non RolicK!!大冒険,nonrorikkudaibouken,Croire,kurowaaru,nonrolick croire,NonRolicK!!大冒险,,,,,,,,
1598,Thank you for your playing music,sankyuufooyuapureingumyuujikku,かぼちゃ feat. miko,kabochafiicharingumiko,thankyouforyour kabocha,,,,,,,,,
1599,Defining Future,difainingufuyuuchaa,！すでのな,nanodesu,definingfuture sudenona,,,,,,,,,
1600,le coeur patissiere,rukuurupateishieeru,U-ske feat.Ri9,yuusuke fiicharinguriku,lecoeurpatissiere uske,,,,,,,,,
1601,Lazurite,razuraito,sazanami,sazanami,lazurite sazanami,,,,,,,,,
1602,Φnd:you,faindoyuu,かゆき,kayuki,findyou kayuki,,,,,,,,,
1603,Valkyrja ~Aldrlag~,varikyuriaarudoragu,蹙sinfonia (Yu_Asahina 溝口ゆうま かなたん 大瀬良あい),foruteshinfoniayuuasahinamizonokuchiyuumakanatan'ooseraai,valkyrjaaldrlag fsinfonia,,,,,,,,,
1604,濁色踊るオートマタ,dakushokuodoruootomata,めと（Metomate）,metometomeito,dakusyokuodoru meto,跃动浊色的自动机械,,,,,,,,
1605,MICHIZURE,michizure,708/残響P,naoyazankyoupii,michizure 708,,,,,,,,,
1606,Me:Tear,miiteia,タケノコ少年 feat. 荒巻,takenokoshounenfiicharinguaramaki,metear takenoko,,,,,,,,,
1607,Innocent,inosento,Alkome,arukome,innocent alkome,,,,,,,,,
1608,Ethereal Lotus,eseriarurootasu,wa. + 杠葉えりか,wayuzurihaerika,ethereallotus wa,,,,,,,,,
1609,who I am,fuuaiamu,カエルとネコ,kaerutoneko,whoiam kaerutoneko,,,,,,,,,
1610,eternite,eterunite,Ryo Arue,ryouarue,eternite ryoarue,,,,,,,,,
1611,Blessing Bouquet,buresshingubuuke,setu-O,setsuo,blessingbouquet setuo,,,,,,,,,
1612,卑弥呼,himiko,朱雀 VS 玄武,suzakubaasasugenbu,himiko suzakugenbu,,,塵へと、帰れ。,,,,,,
1613,Nebulas,nebyurasu,"BEMANI Sound Team ""Yvya""",yuuya,nebulas yvya,,,,,,,,,
1614,αρχη,arukee,Dormir,dorumiiru,arxh dormir,,,apxn,,,,,,
1615,焦がれ唄,kogareuta,ちきんぐ feat.TEA,chikingufiicharingutea,kogareuta chiking,思恋之歌,,,,,,,,
1616,Still Lonesome,suteiruronsamu,PSYQUI,saiki,stilllonesome psyqui,,,,,,,,,
1617,Bioslaves,baiosureibusu,mazuka153,mazukaikosa,bioslave mazuka153,,,,,,,,,
1618,Bolérrot,borero,かねこちはる,kanekochiharu,bolerrot kanekochiharu,,,,,,,,,
1619,MeteorA,meteora,Verseus,veruseusu,meteora verseus,,,,,,,,,
1620,Our Love,auaaravu,lapix,rapisu,ourlove lapix,,,,,,,,,
1621,The First Step,zafaasutosuteppu,Yooh,yuu,thefirststep yooh,,,,,,,,,
1622,BLAZE∞BREEZE,bureizuburiizu,"BEMANI Sound Team ""TAG×PON""",tagukakerupon,blazebreeze tagpon,,,,,,,,,
1623,ラブキラ☆スプラッシュ,rabukirasupurasshu,"BEMANI Sound Team ""Sota F."" feat.いちか",soutaefufiicharinguichika,lovekirasplash ichika,,,,,,,,,
1624,Sparkle Smilin',supaakurusumairin,"BEMANI Sound Team ""Qrispy Joybox"" feat.いちか",kurisupiijoibokkusufiicharinguichika,sparklesmilin ichika,,,,,,,,,
1625,狂水一華,kyousuiichika,"BEMANI Sound Team ""HuΣeR Vs. SYUNN"" feat.いちか",hamaavaasasushunfiicharinguichika,kyousui ichika,狂水一华,,,,,,,,
1626,ROOM,ruumu,Blanc Bunny Bandit,buranbaniibanditto,room bbb,,,,,,,,,
1627,至上のラトゥーリア,shijounoratouuria,Vanitas Lacrimosa,vanitasurakurimosa,shijyonolatreia vanitas,至高崇拜,,,,,,,,
1628,御伽噺に幕切れを,otogibanashinimakugirewo,夜叉姫神楽,yashahimekagura,otogibanashini yashahime,童话的闭幕,,,,,,,,
1629,逆さま❤シンデレラパレード,sakasamashindererapareedo,メリー・バッド・メルヘン,meriibaddomeruhen,sakasamacinderella merrybad,颠倒的灰姑娘游行,,,,,,,,
1630,memento mori -intro-,mementomoriintoro,あさき,asaki,mementomori asaki,,,,,,,,,
1631,m1dy Deluxe,mideiderakkusu,m1dy,midei,m1dydeluxe m1dy,,,,,,,,,
1632,Leviathan,reviatan,山本真央樹,yamamotomaoki,leviathan maoki,,,,,,,,,
1633,Jetcoaster Windy,jiettokoosutaauindi,"BEMANI Sound Team ""dj TAKA"" feat.のの",diijieitakafiicharingunono,jetcoasterwindy nono,,,,,,,,,
1634,追憶のアリア,tsuiokunoaria,Blanc Bunny Bandit,buranbaniibanditto,tsuiokunoaria bbb,追忆的咏叹调,,,,,,,,
1635,叛逆のディスパレート,hangiyakunodisupareeto,Vanitas Lacrimosa,vanitasurakurimosa,hangyakunodis vanitas,叛逆的渴望,,,,,,,,
1636,花は折りたし梢は高し,hanahaoritashikozuehatakashi,夜叉姫神楽,yashahimekagura,hanawaoritashi yashahime,花开堪折直须折，莫待无花空折枝,,,,,,,,
1637,アリスサイド・キャスリング,arisusaidokyasuringu,メリー・バッド・メルヘン,meriibaddomeruhen,aliceside merrybad,,,,,,,,,
1638,うさぬこぬんぬんファンタジー！,usanukonunnunfantajii,ARM(IOSYS) feat. 普透明度,aamuioshisufiicharingufutoumeido,usanuko arm,,,,,,,,,
1639,Lisa-RICCIA,risarishia,DJ YOSHITAKA,diijieeyoshitaka,lisariccia yoshitaka,,,中二三部曲,,,,,,
1640,New Decade,nyuudikeido,Sota F.,soutaefu,newdecade sota,,,,,,,,,
1641,METATRON,metatoron,SHIKI,shiki,metatron shiki,,,,,,,,,
1642,Air,eaa,SHIKI,shiki,air shiki,,,,,,,,,
,,,,,,,,,,,,,,
1644,- Jupiter -,jupitaa,SHIKI,shiki,jupiter shiki,,,木星,,,,,,
,,,,,,,,,,,,,,
1646,Pure Ruby,pyuarubii,SHIKI,shiki,pureruby shiki,,,真红宝石,,,,,,
1647,Destr0yer,desutoroiyaa,削除 feat. Nikki Simmons,sakujofiicharingunikkishimonzu,destr0yer sakujo,,,destroyer,,,,,,
1648,Bad Elixir,baddoerikusaa,xi,sai,badelixir xi,,,,,,,,,
1649,キラメキ居残り大戦争,kiramekiinokoridaisensou,森羅万象,shinrabanshou,kiramekiinokori sinrabansyou,闪亮留校大作战,,居残大战争,,,,,,
1650,門門しましょ,monmonshimasho,ビートまりお（COOL&CREATE）,biitomario,monmonsimasyo beatmario,打开门门吧,,,,,,,,
1651,緋色月下、狂咲ノ絶 (nayuta 2017 ver),hiirogekkakyoushounozetsu,EastNewSound,iisutonyuusaundo,hiirogekka ens,绯色月下，狂咲之绝,,,,,,,,
1652,WARNING×WARNING×WARNING,waaninguwaaninguwaaningu,暁Records,akatsukirekoozu,warning akatsuki records,,,,,,,,,
1653,トランスダンスアナーキー,toransudansuanaakii,暁Records,akatsukirekoozu,trancedance akatsuki records,,,,,,,,,
1654,不可測的メトロポリス,fukasokutekimetoroporisu,少女フラクタル,shoujofurakutaru,fukasokuteki syoujyo,无法测定的都会,,不可测的,,,,,,
1655,穢れなきユーフォリア,kegarenakiyuuforia,幽閉サテライト,yuuheisateraito,kegarenaki yuuhei,污秽的乐园,,,,,,,,
,,,,,,,,,,,,,,
1657,オルターエゴ,orutaaego,Misumi,misumi,alterego misumi,,,,,,,,,
1658,ラストリゾート,rasutorizooto,Ayase,ayase,rasutorizooto ayase,,,,,,,,,
1659,Chronomia,kuronomia,Lime,raimu,chronomia lime,,,,,,,,,
1660,MAYHEM,meihemu,RoughSketch x CANVAS feat. Quimär,rafusuketchiandokyanbasu fiicharingukimera,mayhem roughcanvasquimar,,,998,,,,,,
1661,飄える翼追い掛けて,hirugaerutsubasaoikakete,かめりあ feat. かめりあ,kameriafiicharingukameria,hirugaerutsubasa kameria,,,飘翼追挂,,,,,,
1662,Calamity Tempest,karamiteitenpesuto,Diceros Bicornis,daiserosubikorunisu,calamity dicerosbicornis,,,,,,,,,
1663,Daisycutter,deijiikattaa,ETIA.,iisha,daisycutter etia,,,切菊者,滚地球,,,,,
1664,ΛΛemoria,memoria,MisoilePunch♪,misoirupanchi,memoria misoilepunch,,,福瑞,,,,,,
1665,With It This Heaven?,uizuittodisuhevun,technoplanet,tekunopuranetto,withitthisheaven technoplanet,,,,,,,,,
1666,apo:llioth,aporiosu,Juggernaut.,jagaanooto,apollioth juggernaut,,,,,,,,,
,,,,,,,,,,,,,,
1668,世界の果てに約束の凱歌を -VOLTEX Mix-,sekainohateniyakusokunogaikawoborutekkusumikkusu,"BEMANI Sound Team ""Sota Fujimori""",soutafujimori,sekainohateni sota,在世界尽头的约定的凯歌,,10th KAC主题曲,,,,,,
1669,ここからよろしく大作戦143,kokokarayoroshikudaisakusenwanfoosurii,"BEMANI Sound Team ""あさき隊""",asakitai,kokokarayoroshiku asakitai,现在开始请多关照大作战143,,,,,,,,
1670,プログレなぞなぞクイズのテーマ,purogurenazonazokuizunoteema,"BEMANI Sound Team ""プログレッシブなぞなぞ星人""",puroguresshibunazonazoseijin,progressivenazo nazoseijin,Progre的猜谜Quiz主题曲,,,,,,,,
1671,Symphonic Tear,shinfonikkuteiaa,"BEMANI Sound Team ""TAG""",tagu,symphonictear tag,,,,,,,,,
1672,VALKYRIE ASSAULT,barukiriiasaruto,"BEMANI Sound Team ""SYUNN""",shun,valkyrieassault syunn,,,六代主题曲,,,,,,
1673,Continuous Moment,konteinyuasumoomento,影虎。,kagetora,continuous kagetora,,,,,,,,,
,,,,,,,,,,,,,,
1675,文月,fuzuki,nonomori feat. 亜沙美,nonomorifiicharinguasami,fuduki nonomori,,,,,,,,,
,,,,,,,,,,,,,,
1677,"Aqua,Luna-rium",akuarunariumu,凛々咲,ririsha,aqualunarium ririsha,,,,,,,,,
,,,,,,,,,,,,,,
1679,まみむめ🍄まるっと🍄まっしゅるーむ🍄🍄,mamimumemaruttomasshuruumu,"かめりあ as ""まいたけラヴ"" feat. ななひら as ""エリンギ大好き""",kameriaorusoonoun'azumaitakeravufiicharingunanahiraorusoonoun'azueringidaisuki,mamimumemarutto kameria,魔法蘑菇,,,,,,,,
,,,,,,,,,,,,,,
1681,The Clown of 24stairs,zakuraun'obutouenteiifoosuteiyaazu,Yu_Asahina,yuuasahina,theclownof24 yuasahina,,,小丑,,,,,,
1682,FEEL THE FORCE,fiiruzafoosu,brz1128,buriizu,feeltheforce brz1128,,,,,,,,,
1683,Vallasotiena,varasoteieena,ろひ,rohi,vallasotiena rohi,,,,,,,,,
,,,,,,,,,,,,,,
1685,恋は君のそばでサクラサク,koihakiminosobadesakurasaku,榮田一貴 feat.冬乃桜＆永久毎日,eidakazukifiitotounosakuraandonagahisaitsumo,koiwakimino eidakazuki,恋爱是樱花开在你身旁,,,,,,,,
1686,Enter The Fire,entaazafaiyaa,Yooh,yuu,enterthefire yooh,,,,,,,,,
1687,charm♡you,chaamuyuu,U-ske feat.花柚,yuusukefiicharinguhanayu,charmyou uske,,,,,,,,,
,,,,,,,,,,,,,,
1689,Restless Waitress,resutoresuueitoresu,winddrums,uindodoramusu,restlesswaitress winddrums,,,,,,,,,
1690,WILD FIRE,wairudofaia,がるる,garuru,wildfire garuru,,,野火,,,,,,
,,,,,,,,,,,,,,
1692,M-O-R-F-I-N-E,morufine,u-z feat.紫咲ほたる,yuujifiicharingumurasakihotaru,morfine uz,,,,,,,,,
,,,,,,,,,,,,,,
1694,2094,niizerokyuuyon,Yuta Imai vs Blacklolita,yuutaimaibaasasuburakkuroriita,2094 yutablack,,,,,,,,,
1695,End of Guilty,endoobugirutei,kanone,kanone,endofguilty kanone,,,,,,,,,
1696,Going My Future!,gooingumaifuyuuchaa,#EmoCosine,emokosain,goingmyfuture emocosine,,,,,,,,,
1697,Cappuccino Hearts,kapuchiinohaatsu,nora2r,noratsuuaaru,cappucino nora2r,,,,,,,,,
1698,フェアリーテイル・ラヴァーズ,feariiteiruravaazu,みーに＠メルヘン風紀委員会書記,miiniattomeruhenfuukiiinkaishoki,fairytaillovers miini,,,,,,,,,
1699,Unleashed Redness,anriishudoreddonesu,DecisionS (kanone + nora2r),dishijonzukanonepurasunoratsuuaaru,unleashed decisions,,,,,,,,,
1700,Chakra,chakura,uma,yuuma,chakra uma,,,,,,,,,
1701,party:stage,paateiisuteeji,かゆき,kayuki,partystage kayuki,,,,,,,,,
1702,Rapsodia d'amore,rapusodiadamoore,xi,sai,rapsodiadamore xi,,,,,,,,,
1703,XXanadu#climaXX,zanadouukuraimakkusu,概念,gainen,xxanaduclimaxx gainen,,,,,,,,,
1704,G4ME ØVEЯ,geemuoobaa,Takenoko boy feat. metyao,takenokobooifiicharingumechao,gameover takenoko,,,,,,,,,
1705,Bigbang Faker,biggubanfeikaa,BlackY,burakkii,bigbangfaker blacky,,,,,,,,,
,,,,,,,,,,,,,,
1707,Xymatic Scope,saimateikkusukoopu,MasKaleido feat. ぁゅ,masukareidofiicharinguayu,xymaticscope maskaleido,,,,,,,,,
1708,Archangelio,aakuenjierio,Juggernaut.,jagaanooto,archangelio juggernaut,,,,,,,,,
,,,,,,,,,,,,,,
1710,The King Of Red,zakinguobureddo,Hommarju,omaaju,thekingofred hommarju,,,红王,,,,,,
1711,Le Merle Noir,rumerurunowaaru,Rigel Theatre,raijierushiataa,lemerlenoir rigeltheatre,,,,,,,,,
1712,Innocent Azure,inosentoajuuru,kuro,kuro,innocentazure kuro,,,,,,,,,
1713,Souhait bleu,suueburuu,しーけー,shiikee,souhaitbleu siikee,,,,,,,,,
1714,Vanishing Eidos,vanishingueidosu,めと（Metomate）,metometomeito,vanishingeidos meto,,,,,,,,,
1715,Metagame Matador,metageemumatadooru,RoughSketch vs MAD CHILD,rafusuketchibaasasumaddochairudo,metagame roughchild,,,,,,,,,
1716,木洩れ日に咲く,komorebinisaku,seatrus feat.杠葉えりか,shiitorasufiitoyuzurihaerika,komorebinisaku seatrus,在透过树叶的日光下开放,,木洩日咲,,,,,,
1717,恋獄対刃,rengokutaijin,あるふぁ＋凜々,arufapurasurinrin,rengokutaijin alfa,恋狱对刃,,,,,,,,
1718,ラヴ♡チャンス!!,ravuchansu,Ponchi♪ feat.はぁち,ponchifiicharinguhaachi,lovechance ponchi,,,,,,,,,
1719,神にした彼女が示す世界線,kaminishitakanojogashimesusekaisen,上村香月,uemurakatsuki,kaminishita uemurakatsuki,作为神明的她所指示的世界线,,神彼女示世界线,,,,,,
1720,月下の舞兎祭,gekkanobutousai,Aoi feat. Kuroa*,aoifiitokuroa,gekkanomaitosai aoi,月下舞兔祭,,,,,,,,
1721,Now loading…,nauroodingu,つきみぐー、×如月結愛,tsukimiguukisaragiyunna,nowloading tsukimiguu,,,,,,,,,
1722,SuperMiracleEnsemble,suupaamirakuruansanburu,fnylsp,funyafunyaroosupekku,supermiracle fnylsp,,,,,,,,,
1723,Whip☆Drip,hoippudorippu,pan+テヅカ feat.桃雛なの,panpurasutezukafiitomomohinanano,whipdrip panteduka,,,,,,,,,
1724,Verstärkt Killer,ferushuterukutokiraa,MALVA.,maruba,verstarkt malva,,,,,,,,,
1725,りむむむむむむ,rimumumumumumu,立秋 feat.ちょこ,risshuufiitochoko,rimmmmmm risshu,,,,,,,,,
1726,響く静寂,hibikuseijaku,テヅカ,tezuka,hibikuseijaku teduka,鸣响的静寂,,,,,,,,
1727,恋愛♡悪戯！？まじかる☆ぱふゅ～む！！,raburabutorikkumajikarupafuyuumu,さわわ feat.杠葉えりか＆凜々,sawawafiicharinguyuzurihaerikarinrin,lovelovetrick sawawa,恋爱恶作剧！？魔法香水,,恋爱恶戏,,,,,,
1728,#Namescapes,neemusukeepu,#Namescapes,neemusukeepu,namescapes namescapes,,,,,,,,,
1729,Fun walk!!,fan'uooku,Enterskip,entaasukippu,funwalk enterskip,,,,,,,,,
1730,運命超過乃巡合,unmeichoukanomeguriai,Aoi feat. Gra+yanshu,aoifiitogurapurasuyansu,unmeichouka aoi,超越命运的邂逅,,运命超过乃巡合,,,,,,
1731,黎明の情,reimeinojou,TAKU1175 ft.駄々子,takuiinagofiicharingudadako,reimeinojou taku1175,黎明之情,,,,,,,,
1732,I Left for my Right,airefutofoomairaito,あの日字数制限に負けて追い出された「ゃ」,anohijisuuseigennimaketeoidasaretaya,ileftformyright kabocha,,,,,,,,,
,,,,,,,,,,,,,,
1734,777,sebunsebunsebun,RoughSketch (Notebook Records),rafusuketchinootobukkurekoozu,777 roughsketch,,,赌博,,,,,,
1735,プナイプナイたいそう,punaipunaitaisou,立秋 feat.ちょこ,risshuufiitochoko,punaitaiso risshu,,,噗奶噗奶,,,,,,
1736,ディスコルディア,disukorudia,"ぺのれり vs. BEMANI Sound Team ""HuΣeR""",penoreribaasasuhamaa,discordia penorerihumer,,,,,,,,,
1737,Chewingood!!!,chuuinguddo,TORIENA,toriena,chewingood toriena,,,女同逛超市,,,,,,
1738,Verflucht,fafuruufuto,Tyrfing,teirufingu,verflucht tirfing,,,诅咒,,,,,,
1739,ヒトガタ,hitogata,HIMEHINA,himehina,hitogata himehina,,,,,,,,,
1740,Mr.VIRTUALIZER,misutaabaacharaizaa,HIMEHINA,himehina,mrvirtualizer himehina,,,,,,,,,
1741,藍の華,ainohana,HIMEHINA,himehina,ainohana himehina,蓝之华,,蓝花,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1744,Puni Puni Parade,punipunipareedo,MARON (IOSYS),maron'ioshisu,punipuniparade maron,,,,,,,,,
,,,,,,,,,,,,,,
1746,Jailbreaker,jieirubureikaa,Hommarju feat. かぼちゃ,omaajufiicharingukabocha,jailbreaker hommarju,,,,,,,,,
1747,限界突破リザレクション,genkaitopparizarekushon,まろん vs. モリモリあつし feat. ビートまりお,maronbuiesumorimoriatsushifuyuucharingubiitomario,genkaitoppa maronmoriatsu,界限突破,,,,,,,,
1748,BEAT MAGIC,biitomajikku,ランコ feat. Eurobeat Union,rankofiicharinguyuurobiitoyunion,beatmagic ranko,,,,,,,,,
1749,Empty Backdoor,enputeibakkudoa,森羅万象,shinrabanshou,emptybackdoor sinrabansyou,,,,,,,,,
1750,驪駒早鬼は馬並み☆プロテイン,kurokomasakihaumanamipurotein,ARM × 狐夢想 feat.ななひら,aamukakerukomusoufiitonanahira,kurokomasaki arm,骊驹早鬼是马队的蛋白质,,,,,,,,
1751,エクシード仮面ちゃんのちょっと一線をえくしーどしたEXCEED講座,ekushiidokamenchannochottoissenwoekushiidoshitaekushiidokouza,∞∞(▼∀▼)∞∞,ekushiidokamen,april2021 grace,EXCEED假面酱稍有不同的EXCEED讲座,,愚人节,重力讲座,,,,,
,,,,,,,,,,,,,,
1753,ホイホイ☆幻想ホロイズム,hoihoigensouhoroizumu,COOL&CREATE × 宝鐘マリン with ホロイズムファンタジー,kuuruandokurieitohoushoumarin'uizuhoroizumufantajii,hoyhoygensou marines,Hoihoi 幻想holoism,,,,,,,,
1754,キャプテン・マリンのケツアンカー,kyaputenmarinnoketsuankaa,COOL&CREATE × 宝鐘マリン,kuuruandokurieitohoushoumarin,captainmarine marine,玛琳船长的屁股船锚,,,,,,,,
1755,シアワセうさぎ・ぺこみこマリン,shiawaseusagipekomikomarin,COOL&CREATE × 兎田ぺこら、さくらみこ、宝鐘マリン,kuuruandokurieitousadapekorasakuramikohoushoumarin,shiawaseusagi pekomikomarine,幸福的兔子·佩克拉、樱巫女和玛琳,,,,,,,,
1756,イヤホンロマンス,iyahonromansu,COOL&CREATE × 宝鐘マリン,kuuruandokurieitohoushoumarin,earphoneromance marine,,,,,,,,,
